date,l_ipn,r_asn,f,label
23-08-2006,5,4812,3,-1
23-08-2006,5,6197,6,-1
23-08-2006,5,8070,7,-1
23-08-2006,5,8075,3,-1
23-08-2006,5,9394,1,-1
23-08-2006,5,12271,2,-1
23-08-2006,5,13867,2,-1
23-08-2006,5,14501,2,-1
23-08-2006,5,17839,4,-1
23-08-2006,5,21844,1,-1
23-08-2006,5,24679,1,-1
23-08-2006,5,29339,1,-1
23-08-2006,5,33650,26,-1
23-08-2006,6,2152,4,-1
23-08-2006,6,3269,13,-1
23-08-2006,6,4134,3,-1
23-08-2006,6,4812,4,-1
23-08-2006,6,4837,6,-1
23-08-2006,6,6197,6,-1
23-08-2006,6,6478,1,-1
23-08-2006,6,6746,1,-1
23-08-2006,6,7629,1,-1
23-08-2006,6,9394,1,-1
23-08-2006,6,9929,1,-1
23-08-2006,6,12271,2,-1
23-08-2006,6,14501,2,-1
23-08-2006,6,17839,5,-1
23-08-2006,6,21844,1,-1
23-08-2006,6,24679,2,-1
23-08-2006,6,26101,3,-1
23-08-2006,6,29339,1,-1
23-08-2006,6,36752,1,-1
23-08-2006,7,41,31,1
23-08-2006,7,127,6,1
23-08-2006,7,217,2,1
23-08-2006,7,852,19,1
23-08-2006,7,1239,19,1
23-08-2006,7,2152,39,-1
23-08-2006,7,2914,8,-1
23-08-2006,7,3130,2,-1
23-08-2006,7,3269,1,-1
23-08-2006,7,3333,1,-1
23-08-2006,7,3356,8,-1
23-08-2006,7,3561,15,-1
23-08-2006,7,3598,1,-1
23-08-2006,7,3701,2,-1
23-08-2006,7,4264,3,-1
23-08-2006,7,5067,8,-1
23-08-2006,7,6432,22,-1
23-08-2006,7,8070,4,-1
23-08-2006,7,8075,16,-1
23-08-2006,7,8560,3,-1
23-08-2006,7,9156,9,-1
23-08-2006,7,10745,8,-1
23-08-2006,7,10910,8,-1
23-08-2006,7,10933,1,-1
23-08-2006,7,11106,3,-1
23-08-2006,7,11944,1,-1
23-08-2006,7,12182,1,-1
23-08-2006,7,12222,3,-1
23-08-2006,7,12271,2,-1
23-08-2006,7,14383,2,-1
23-08-2006,7,14745,3,-1
23-08-2006,7,15169,71,-1
23-08-2006,7,16966,5,-1
23-08-2006,7,18924,48,-1
23-08-2006,7,21844,124,-1
23-08-2006,7,22822,4,-1
23-08-2006,7,26101,2,-1
23-08-2006,7,29339,13,-1
23-08-2006,7,36856,18,-1
23-08-2006,8,41,8,1
23-08-2006,8,1668,22,1
23-08-2006,8,2152,6,-1
23-08-2006,8,3269,1,-1
23-08-2006,8,3356,6,-1
23-08-2006,8,3561,9,-1
23-08-2006,8,3701,1,-1
23-08-2006,8,4513,5,-1
23-08-2006,8,4996,31,-1
23-08-2006,8,5662,71,-1
23-08-2006,8,6461,2,-1
23-08-2006,8,8075,4,-1
23-08-2006,8,10933,3,-1
23-08-2006,8,12222,4,-1
23-08-2006,8,13680,12,-1
23-08-2006,8,14361,4,-1
23-08-2006,8,15169,220,-1
23-08-2006,8,29255,1,-1
23-08-2006,8,36856,4,-1
23-08-2006,9,41,2,1
23-08-2006,9,127,32,1
23-08-2006,9,209,3,1
23-08-2006,9,1239,1,1
23-08-2006,9,2152,356,-1
23-08-2006,9,3356,38,-1
23-08-2006,9,3561,8,-1
23-08-2006,9,5779,430,-1
23-08-2006,9,6432,1,-1
23-08-2006,9,6461,2,-1
23-08-2006,9,6539,1,-1
23-08-2006,9,7018,1,-1
23-08-2006,9,7091,1,-1
23-08-2006,9,7349,10,-1
23-08-2006,9,7743,20,-1
23-08-2006,9,8070,5,-1
23-08-2006,9,8075,8,-1
23-08-2006,9,10755,8,-1
23-08-2006,9,10794,2,-1
23-08-2006,9,11266,24,-1
23-08-2006,9,11486,3,-1
23-08-2006,9,12168,13,-1
23-08-2006,9,12179,2,-1
23-08-2006,9,12182,4,-1
23-08-2006,9,12222,41,-1
23-08-2006,9,14780,530,-1
23-08-2006,9,15169,983,-1
23-08-2006,9,16432,28,-1
23-08-2006,9,16518,2,-1
23-08-2006,9,16966,4,-1
23-08-2006,9,17226,83,-1
23-08-2006,9,19296,10,-1
23-08-2006,9,20940,18,-1
23-08-2006,9,26101,118,-1
23-08-2006,9,32392,4,-1
23-08-2006,9,36088,290,-1
23-08-2006,9,36839,1,-1
23-08-2006,9,36856,2,-1
24-08-2006,0,209,1,1
24-08-2006,0,701,3,1
24-08-2006,0,2152,3,-1
24-08-2006,0,3352,1,-1
24-08-2006,0,3462,1,-1
24-08-2006,0,3561,31,-1
24-08-2006,0,3671,20,-1
24-08-2006,0,4544,1,-1
24-08-2006,0,4766,1,-1
24-08-2006,0,4788,1,-1
24-08-2006,0,4812,1,-1
24-08-2006,0,4977,1,-1
24-08-2006,0,4983,1,-1
24-08-2006,0,5610,2,-1
24-08-2006,0,6057,1,-1
24-08-2006,0,6147,2,-1
24-08-2006,0,6432,1,-1
24-08-2006,0,6724,1,-1
24-08-2006,0,6939,1,-1
24-08-2006,0,7643,1,-1
24-08-2006,0,8002,1,-1
24-08-2006,0,8134,1,-1
24-08-2006,0,9121,1,-1
24-08-2006,0,10091,1,-1
24-08-2006,0,10838,1,-1
24-08-2006,0,11172,1,-1
24-08-2006,0,11486,1,-1
24-08-2006,0,12479,1,-1
24-08-2006,0,13343,1,-1
24-08-2006,0,13462,47,-1
24-08-2006,0,13867,1,-1
24-08-2006,0,16509,2,-1
24-08-2006,0,19296,1,-1
24-08-2006,0,20001,1,-1
24-08-2006,0,22927,1,-1
24-08-2006,0,26210,1,-1
24-08-2006,0,26831,1,-1
24-08-2006,0,30099,1,-1
24-08-2006,0,33668,1,-1
24-08-2006,0,36493,2,-1
24-08-2006,1,73,4,1
24-08-2006,1,1103,2,1
24-08-2006,1,1659,1,1
24-08-2006,1,1741,2,1
24-08-2006,1,2108,1660,-1
24-08-2006,1,2852,4,-1
24-08-2006,1,3307,2044,-1
24-08-2006,1,3561,10,-1
24-08-2006,1,3786,1,-1
24-08-2006,1,4134,1,-1
24-08-2006,1,4323,1,-1
24-08-2006,1,4538,4,-1
24-08-2006,1,4565,2,-1
24-08-2006,1,4795,2,-1
24-08-2006,1,4837,2,-1
24-08-2006,1,6057,2,-1
24-08-2006,1,6385,2,-1
24-08-2006,1,6395,2,-1
24-08-2006,1,6478,4,-1
24-08-2006,1,6746,34,-1
24-08-2006,1,7132,2,-1
24-08-2006,1,8167,2,-1
24-08-2006,1,9908,1,-1
24-08-2006,1,11456,3,-1
24-08-2006,1,14778,2,-1
24-08-2006,1,15169,2,-1
24-08-2006,1,17200,4,-1
24-08-2006,1,17813,2,-1
24-08-2006,1,21844,1,-1
24-08-2006,1,33438,1663,-1
24-08-2006,1,37945,1,-1
24-08-2006,1,39632,15,-1
24-08-2006,2,52,27,1
24-08-2006,2,81,1,1
24-08-2006,2,209,32,1
24-08-2006,2,1312,140,1
24-08-2006,2,3561,12,-1
24-08-2006,2,3701,2,-1
24-08-2006,2,4323,4,-1
24-08-2006,2,5650,235,-1
24-08-2006,2,6106,50,-1
24-08-2006,2,6366,1,-1
24-08-2006,2,6478,6,-1
24-08-2006,2,7018,218,-1
24-08-2006,2,7132,15,-1
24-08-2006,2,7377,128,-1
24-08-2006,2,11172,1,-1
24-08-2006,2,11414,26,-1
24-08-2006,2,19262,20,-1
24-08-2006,2,19918,388,-1
24-08-2006,2,26803,2,-1
24-08-2006,2,29863,4,-1
24-08-2006,2,30099,8,-1
24-08-2006,2,33260,8,-1
24-08-2006,2,33650,18,-1
24-08-2006,2,33651,6,-1
24-08-2006,2,33929,3,-1
24-08-2006,3,1659,1,1
24-08-2006,3,3215,4,-1
24-08-2006,3,4134,1,-1
24-08-2006,3,4812,1,-1
24-08-2006,3,6057,1,-1
24-08-2006,3,6385,1,-1
24-08-2006,3,6395,4,-1
24-08-2006,3,6478,1,-1
24-08-2006,3,11172,1,-1
24-08-2006,3,12874,2,-1
24-08-2006,3,21844,2,-1
24-08-2006,3,29550,1,-1
24-08-2006,4,3561,2,-1
24-08-2006,4,4134,2,-1
24-08-2006,4,4323,1,-1
24-08-2006,4,4538,3,-1
24-08-2006,4,4755,1,-1
24-08-2006,4,7132,13,-1
24-08-2006,4,10796,16,-1
24-08-2006,4,11172,1,-1
24-08-2006,4,22855,12,-1
24-08-2006,4,23342,1,-1
24-08-2006,4,29895,6,-1
24-08-2006,4,31976,85,-1
24-08-2006,4,37945,1,-1
24-08-2006,5,1659,2,1
24-08-2006,5,2152,3,-1
24-08-2006,5,3561,1,-1
24-08-2006,5,4134,2,-1
24-08-2006,5,6057,2,-1
24-08-2006,5,6385,2,-1
24-08-2006,5,6395,2,-1
24-08-2006,5,6478,2,-1
24-08-2006,5,8070,3,-1
24-08-2006,5,8075,6,-1
24-08-2006,5,11172,1,-1
24-08-2006,5,12874,6,-1
24-08-2006,5,13867,2,-1
24-08-2006,5,29550,2,-1
24-08-2006,6,1659,2,1
24-08-2006,6,2152,12,-1
24-08-2006,6,4134,1,-1
24-08-2006,6,4837,2,-1
24-08-2006,6,5662,1,-1
24-08-2006,6,6057,4,-1
24-08-2006,6,6385,6,-1
24-08-2006,6,6395,2,-1
24-08-2006,6,6478,2,-1
24-08-2006,6,8075,1,-1
24-08-2006,6,11172,1,-1
24-08-2006,6,12874,2,-1
24-08-2006,6,15169,30,-1
24-08-2006,6,17110,1,-1
24-08-2006,6,20401,2,-1
24-08-2006,6,26101,5,-1
24-08-2006,6,29550,2,-1
24-08-2006,6,33650,18,-1
24-08-2006,6,36752,3,-1
24-08-2006,6,36856,5,-1
24-08-2006,7,109,1,1
24-08-2006,7,714,8,1
24-08-2006,7,2152,10,-1
24-08-2006,7,3701,1,-1
24-08-2006,7,6057,4,-1
24-08-2006,7,7859,3,-1
24-08-2006,7,8070,3,-1
24-08-2006,7,9156,4,-1
24-08-2006,7,12182,2,-1
24-08-2006,7,12874,2,-1
24-08-2006,7,15169,15,-1
24-08-2006,7,18924,48,-1
24-08-2006,7,19306,5,-1
24-08-2006,7,21844,12,-1
24-08-2006,7,25973,2,-1
24-08-2006,7,29550,2,-1
24-08-2006,7,36856,7,-1
24-08-2006,8,3,4,1
24-08-2006,8,81,8,1
24-08-2006,8,88,2,1
24-08-2006,8,109,1,1
24-08-2006,8,174,1,1
24-08-2006,8,271,6,1
24-08-2006,8,1668,14,1
24-08-2006,8,2152,30,-1
24-08-2006,8,3561,37,-1
24-08-2006,8,3598,5,-1
24-08-2006,8,3701,1,-1
24-08-2006,8,5662,52,-1
24-08-2006,8,5723,5,-1
24-08-2006,8,6057,1,-1
24-08-2006,8,6939,13,-1
24-08-2006,8,7018,3,-1
24-08-2006,8,7132,1,-1
24-08-2006,8,7317,33,-1
24-08-2006,8,7735,9,-1
24-08-2006,8,8070,7,-1
24-08-2006,8,8075,22,-1
24-08-2006,8,8121,1,-1
24-08-2006,8,10565,1,-1
24-08-2006,8,10763,25,-1
24-08-2006,8,10912,1,-1
24-08-2006,8,11303,6,-1
24-08-2006,8,11486,7,-1
24-08-2006,8,11944,1,-1
24-08-2006,8,12222,6,-1
24-08-2006,8,13749,1,-1
24-08-2006,8,13768,1,-1
24-08-2006,8,13827,9,-1
24-08-2006,8,14550,1,-1
24-08-2006,8,14780,5,-1
24-08-2006,8,15169,494,-1
24-08-2006,8,15216,1,-1
24-08-2006,8,15270,2,-1
24-08-2006,8,15635,4,-1
24-08-2006,8,16046,1,-1
24-08-2006,8,16807,1,-1
24-08-2006,8,18942,11,-1
24-08-2006,8,20940,4,-1
24-08-2006,8,25973,1,-1
24-08-2006,8,26101,1,-1
24-08-2006,8,26108,1,-1
24-08-2006,8,29550,1,-1
24-08-2006,8,29720,1,-1
24-08-2006,8,30315,1,-1
24-08-2006,8,30447,3,-1
24-08-2006,8,31110,1,-1
24-08-2006,8,31815,1,-1
24-08-2006,8,31883,1,-1
24-08-2006,8,32632,989,-1
24-08-2006,8,32799,65,-1
24-08-2006,8,36017,17,-1
24-08-2006,8,36856,4,-1
24-08-2006,9,209,3,1
24-08-2006,9,2152,294,-1
24-08-2006,9,3561,2,-1
24-08-2006,9,4182,5,-1
24-08-2006,9,5779,227,-1
24-08-2006,9,6318,33,-1
24-08-2006,9,6432,2,-1
24-08-2006,9,7743,17,-1
24-08-2006,9,8070,5,-1
24-08-2006,9,8075,4,-1
24-08-2006,9,10794,71,-1
24-08-2006,9,12168,1,-1
24-08-2006,9,12182,3,-1
24-08-2006,9,14780,424,-1
24-08-2006,9,15169,893,-1
24-08-2006,9,26101,89,-1
24-08-2006,9,36088,219,-1
24-08-2006,9,36856,1,-1
25-08-2006,0,558,1,1
25-08-2006,0,701,4,1
25-08-2006,0,2828,1,-1
25-08-2006,0,2914,1,-1
25-08-2006,0,3356,3,-1
25-08-2006,0,3462,2,-1
25-08-2006,0,3495,1,-1
25-08-2006,0,3549,1,-1
25-08-2006,0,3561,22,-1
25-08-2006,0,3671,3,-1
25-08-2006,0,4134,3,-1
25-08-2006,0,4765,2,-1
25-08-2006,0,4837,7,-1
25-08-2006,0,6327,1,-1
25-08-2006,0,6432,1,-1
25-08-2006,0,6461,1,-1
25-08-2006,0,6478,1,-1
25-08-2006,0,6724,1,-1
25-08-2006,0,6939,1,-1
25-08-2006,0,6993,2,-1
25-08-2006,0,7738,1,-1
25-08-2006,0,8075,1,-1
25-08-2006,0,8167,2,-1
25-08-2006,0,8560,1,-1
25-08-2006,0,9316,4487,-1
25-08-2006,0,9498,1,-1
25-08-2006,0,9625,15,-1
25-08-2006,0,9800,1,-1
25-08-2006,0,9808,1,-1
25-08-2006,0,10834,1,-1
25-08-2006,0,12322,1,-1
25-08-2006,0,12709,1,-1
25-08-2006,0,13462,40,-1
25-08-2006,0,15334,1,-1
25-08-2006,0,17228,1,-1
25-08-2006,0,19157,1,-1
25-08-2006,0,20001,1,-1
25-08-2006,0,21844,1,-1
25-08-2006,0,22047,1,-1
25-08-2006,0,22927,1,-1
25-08-2006,0,23520,1,-1
25-08-2006,0,25973,1,-1
25-08-2006,0,26831,1,-1
25-08-2006,0,27699,1,-1
25-08-2006,0,30099,1,-1
25-08-2006,2,52,129,1
25-08-2006,2,209,48,1
25-08-2006,2,1312,83,1
25-08-2006,2,2152,1,-1
25-08-2006,2,3561,3,-1
25-08-2006,2,3659,1,-1
25-08-2006,2,4323,8,-1
25-08-2006,2,4765,2,-1
25-08-2006,2,4837,1,-1
25-08-2006,2,5650,147,-1
25-08-2006,2,6364,3,-1
25-08-2006,2,6478,7,-1
25-08-2006,2,7018,153,-1
25-08-2006,2,7132,6,-1
25-08-2006,2,7377,78,-1
25-08-2006,2,9316,3290,-1
25-08-2006,2,9625,83,-1
25-08-2006,2,11414,81,-1
25-08-2006,2,11845,4,-1
25-08-2006,2,12129,1,-1
25-08-2006,2,15169,1,-1
25-08-2006,2,19262,41,-1
25-08-2006,2,19918,257,-1
25-08-2006,2,29863,8,-1
25-08-2006,2,33260,8,-1
25-08-2006,2,33650,13,-1
25-08-2006,2,33651,6,-1
25-08-2006,3,3462,2,-1
25-08-2006,3,4134,3,-1
25-08-2006,3,4765,1,-1
25-08-2006,3,4837,28,-1
25-08-2006,3,5511,1,-1
25-08-2006,3,6197,1,-1
25-08-2006,3,7132,1,-1
25-08-2006,3,7545,2,-1
25-08-2006,3,9316,1,-1
25-08-2006,3,9625,2,-1
25-08-2006,3,11845,1,-1
25-08-2006,3,12006,4,-1
25-08-2006,3,13609,1,-1
25-08-2006,3,19875,2,-1
25-08-2006,3,25973,1,-1
25-08-2006,3,29550,1,-1
25-08-2006,3,32632,2,-1
25-08-2006,4,1215,20,1
25-08-2006,4,3561,4,-1
25-08-2006,4,4765,7,-1
25-08-2006,4,4837,4,-1
25-08-2006,4,6428,1,-1
25-08-2006,4,7132,57,-1
25-08-2006,4,9316,2179,-1
25-08-2006,4,9625,23,-1
25-08-2006,4,11845,13,-1
25-08-2006,4,23342,2,-1
25-08-2006,4,29895,31,-1
25-08-2006,4,31976,83,-1
25-08-2006,4,33651,751,-1
25-08-2006,5,2152,9,-1
25-08-2006,5,3462,2,-1
25-08-2006,5,4765,1,-1
25-08-2006,5,4837,3,-1
25-08-2006,5,6197,2,-1
25-08-2006,5,7132,2,-1
25-08-2006,5,8070,7,-1
25-08-2006,5,8075,5,-1
25-08-2006,5,9316,1,-1
25-08-2006,5,9625,2,-1
25-08-2006,5,13609,1,-1
25-08-2006,5,13867,2,-1
25-08-2006,5,19875,1,-1
25-08-2006,5,25973,1,-1
25-08-2006,5,29550,2,-1
25-08-2006,5,32632,1,-1
25-08-2006,5,39570,1,-1
25-08-2006,6,3462,2,-1
25-08-2006,6,3491,3,-1
25-08-2006,6,4134,4,-1
25-08-2006,6,4765,1,-1
25-08-2006,6,4812,1,-1
25-08-2006,6,4837,7,-1
25-08-2006,6,6197,2,-1
25-08-2006,6,7132,1,-1
25-08-2006,6,7545,1,-1
25-08-2006,6,8167,1,-1
25-08-2006,6,9316,2,-1
25-08-2006,6,9625,2,-1
25-08-2006,6,11845,2,-1
25-08-2006,6,13609,1,-1
25-08-2006,6,19875,1,-1
25-08-2006,6,21844,1,-1
25-08-2006,6,25973,1,-1
25-08-2006,6,29550,2,-1
25-08-2006,6,32632,1,-1
25-08-2006,7,109,13,1
25-08-2006,7,137,6,1
25-08-2006,7,2152,7,-1
25-08-2006,7,3265,2,-1
25-08-2006,7,3428,11,-1
25-08-2006,7,3701,2,-1
25-08-2006,7,4837,6,-1
25-08-2006,7,7726,4,-1
25-08-2006,7,8070,3,-1
25-08-2006,7,8075,2,-1
25-08-2006,7,9156,11,-1
25-08-2006,7,10763,1,-1
25-08-2006,7,13749,1,-1
25-08-2006,7,15169,48,-1
25-08-2006,7,15216,7,-1
25-08-2006,7,18924,48,-1
25-08-2006,7,21844,178,-1
25-08-2006,7,29550,2,-1
25-08-2006,7,30315,7,-1
25-08-2006,7,36856,20,-1
25-08-2006,8,49,2,1
25-08-2006,8,109,13,1
25-08-2006,8,174,2,1
25-08-2006,8,271,1,1
25-08-2006,8,378,3,1
25-08-2006,8,1239,6,1
25-08-2006,8,1668,8,1
25-08-2006,8,1742,3,1
25-08-2006,8,2152,3,-1
25-08-2006,8,3464,7,-1
25-08-2006,8,3701,1,-1
25-08-2006,8,3957,11,-1
25-08-2006,8,4265,1,-1
25-08-2006,8,4837,2,-1
25-08-2006,8,5662,18,-1
25-08-2006,8,5719,6,-1
25-08-2006,8,6461,2,-1
25-08-2006,8,7349,1,-1
25-08-2006,8,8075,2,-1
25-08-2006,8,13462,1,-1
25-08-2006,8,15169,333,-1
25-08-2006,8,19296,1,-1
25-08-2006,8,26496,3,-1
25-08-2006,8,27357,35,-1
25-08-2006,8,29550,1,-1
25-08-2006,8,36856,4,-1
25-08-2006,9,3,3,1
25-08-2006,9,209,7,1
25-08-2006,9,2152,374,-1
25-08-2006,9,2828,3,-1
25-08-2006,9,3561,4,-1
25-08-2006,9,5779,332,-1
25-08-2006,9,6334,5,-1
25-08-2006,9,6432,1,-1
25-08-2006,9,6453,21,-1
25-08-2006,9,8070,6,-1
25-08-2006,9,8075,2,-1
25-08-2006,9,10763,5,-1
25-08-2006,9,10794,7,-1
25-08-2006,9,12168,1,-1
25-08-2006,9,12182,1,-1
25-08-2006,9,13756,4,-1
25-08-2006,9,14780,518,-1
25-08-2006,9,15169,881,-1
25-08-2006,9,17110,1,-1
25-08-2006,9,22294,7,-1
25-08-2006,9,26101,118,-1
25-08-2006,9,30197,1,-1
25-08-2006,9,36088,228,-1
25-08-2006,9,36856,2,-1
26-08-2006,0,701,5,1
26-08-2006,0,2856,2,-1
26-08-2006,0,3209,31,-1
26-08-2006,0,3265,1,-1
26-08-2006,0,3462,2,-1
26-08-2006,0,3561,6,-1
26-08-2006,0,3595,1,-1
26-08-2006,0,3671,10,-1
26-08-2006,0,4134,1,-1
26-08-2006,0,4670,2,-1
26-08-2006,0,4755,1,-1
26-08-2006,0,4837,1,-1
26-08-2006,0,5466,1,-1
26-08-2006,0,5561,2,-1
26-08-2006,0,6147,1,-1
26-08-2006,0,6478,4051,-1
26-08-2006,0,6678,1,-1
26-08-2006,0,6713,1,-1
26-08-2006,0,7132,13,-1
26-08-2006,0,7497,1,-1
26-08-2006,0,7643,2,-1
26-08-2006,0,8151,2,-1
26-08-2006,0,8708,1,-1
26-08-2006,0,8839,1,-1
26-08-2006,0,9318,1,-1
26-08-2006,0,9800,4,-1
26-08-2006,0,10738,1,-1
26-08-2006,0,10796,2,-1
26-08-2006,0,11146,1,-1
26-08-2006,0,11398,1,-1
26-08-2006,0,11776,1,-1
26-08-2006,0,12392,1,-1
26-08-2006,0,12479,1,-1
26-08-2006,0,12876,1,-1
26-08-2006,0,13213,1,-1
26-08-2006,0,13462,43,-1
26-08-2006,0,13867,1,-1
26-08-2006,0,15270,10,-1
26-08-2006,0,17184,1,-1
26-08-2006,0,19262,1,-1
26-08-2006,0,20001,1,-1
26-08-2006,0,20258,1,-1
26-08-2006,0,21844,1,-1
26-08-2006,0,22047,1,-1
26-08-2006,0,23649,1,-1
26-08-2006,0,28573,1,-1
26-08-2006,0,36727,1,-1
26-08-2006,2,16,1,1
26-08-2006,2,812,46,1
26-08-2006,2,1312,84,1
26-08-2006,2,3462,1,-1
26-08-2006,2,3557,1,-1
26-08-2006,2,3561,10,-1
26-08-2006,2,5561,2,-1
26-08-2006,2,5650,30,-1
26-08-2006,2,6478,3,-1
26-08-2006,2,7018,149,-1
26-08-2006,2,7132,6,-1
26-08-2006,2,7377,79,-1
26-08-2006,2,9318,1,-1
26-08-2006,2,9800,1,-1
26-08-2006,2,12392,1,-1
26-08-2006,2,13213,1,-1
26-08-2006,2,15270,4,-1
26-08-2006,2,19262,38,-1
26-08-2006,2,19306,7,-1
26-08-2006,2,19918,212,-1
26-08-2006,2,27596,2,-1
26-08-2006,2,29863,4,-1
26-08-2006,2,30099,8,-1
26-08-2006,2,33260,4,-1
26-08-2006,2,33438,1,-1
26-08-2006,2,33650,275,-1
26-08-2006,2,33651,202,-1
26-08-2006,3,2152,3,-1
26-08-2006,3,3462,2,-1
26-08-2006,3,4134,5,-1
26-08-2006,3,4323,2,-1
26-08-2006,3,5561,2,-1
26-08-2006,3,6478,1,-1
26-08-2006,3,7497,9,-1
26-08-2006,3,8167,1,-1
26-08-2006,3,9318,1,-1
26-08-2006,3,9800,54,-1
26-08-2006,3,12392,11,-1
26-08-2006,3,13213,2,-1
26-08-2006,3,15270,2,-1
26-08-2006,3,16339,2,-1
26-08-2006,4,2828,2833,-1
26-08-2006,4,3462,1,-1
26-08-2006,4,3561,2,-1
26-08-2006,4,4323,1,-1
26-08-2006,4,4837,3,-1
26-08-2006,4,5561,4,-1
26-08-2006,4,6428,1,-1
26-08-2006,4,6478,2154,-1
26-08-2006,4,7132,11,-1
26-08-2006,4,7497,1,-1
26-08-2006,4,9318,1,-1
26-08-2006,4,9800,2,-1
26-08-2006,4,12392,1,-1
26-08-2006,4,13213,1,-1
26-08-2006,4,20001,12,-1
26-08-2006,4,23342,1,-1
26-08-2006,4,23504,1,-1
26-08-2006,4,26101,3,-1
26-08-2006,4,29895,102,-1
26-08-2006,4,31976,82,-1
26-08-2006,4,33651,93,-1
26-08-2006,5,209,1,1
26-08-2006,5,2152,5,-1
26-08-2006,5,2828,1,-1
26-08-2006,5,3561,1,-1
26-08-2006,5,4134,7,-1
26-08-2006,5,4323,1,-1
26-08-2006,5,4837,24,-1
26-08-2006,5,5561,1,-1
26-08-2006,5,7497,10,-1
26-08-2006,5,8070,5,-1
26-08-2006,5,8075,5,-1
26-08-2006,5,9318,1,-1
26-08-2006,5,9800,44,-1
26-08-2006,5,12392,14,-1
26-08-2006,5,13213,1,-1
26-08-2006,5,13867,2,-1
26-08-2006,5,15270,2,-1
26-08-2006,5,16339,2,-1
26-08-2006,6,2828,1,-1
26-08-2006,6,3462,1,-1
26-08-2006,6,4134,12,-1
26-08-2006,6,4323,2,-1
26-08-2006,6,4837,26,-1
26-08-2006,6,5561,2,-1
26-08-2006,6,6478,2,-1
26-08-2006,6,7497,11,-1
26-08-2006,6,9318,1,-1
26-08-2006,6,9800,60,-1
26-08-2006,6,12392,23,-1
26-08-2006,6,13213,1,-1
26-08-2006,6,15270,2,-1
26-08-2006,6,16339,2,-1
26-08-2006,6,19429,1,-1
26-08-2006,7,109,11,1
26-08-2006,7,2152,2,-1
26-08-2006,7,3265,4,-1
26-08-2006,7,3561,2,-1
26-08-2006,7,3701,2,-1
26-08-2006,7,4134,1,-1
26-08-2006,7,8070,2,-1
26-08-2006,7,8075,2,-1
26-08-2006,7,9156,5,-1
26-08-2006,7,9800,1,-1
26-08-2006,7,15169,32,-1
26-08-2006,7,18924,48,-1
26-08-2006,7,21844,161,-1
26-08-2006,7,36856,12,-1
26-08-2006,8,109,11,1
26-08-2006,8,714,1,1
26-08-2006,8,1668,4,1
26-08-2006,8,2152,1,-1
26-08-2006,8,4134,1,-1
26-08-2006,8,4355,4,-1
26-08-2006,8,5662,8,-1
26-08-2006,8,8070,2,-1
26-08-2006,8,9318,1577,-1
26-08-2006,8,11486,2,-1
26-08-2006,8,12222,2,-1
26-08-2006,8,13680,744,-1
26-08-2006,8,14501,1,-1
26-08-2006,8,14992,4,-1
26-08-2006,8,15169,677,-1
26-08-2006,8,21844,2,-1
26-08-2006,8,23123,3,-1
26-08-2006,8,25897,5,-1
26-08-2006,8,30380,2,-1
26-08-2006,8,36856,1,-1
26-08-2006,9,2152,1,-1
26-08-2006,9,5779,2,-1
26-08-2006,9,6453,11,-1
26-08-2006,9,8070,3,-1
26-08-2006,9,14780,1,-1
26-08-2006,9,15169,22,-1
26-08-2006,9,16509,16,-1
26-08-2006,9,20940,2,-1
27-08-2006,0,209,1,1
27-08-2006,0,3352,1,-1
27-08-2006,0,3561,8,-1
27-08-2006,0,3671,13,-1
27-08-2006,0,4134,2,-1
27-08-2006,0,4713,2,-1
27-08-2006,0,4750,1,-1
27-08-2006,0,4812,1,-1
27-08-2006,0,5089,1,-1
27-08-2006,0,6147,1,-1
27-08-2006,0,6332,1,-1
27-08-2006,0,6713,1,-1
27-08-2006,0,6739,1,-1
27-08-2006,0,7132,18,-1
27-08-2006,0,7377,1,-1
27-08-2006,0,7497,35,-1
27-08-2006,0,8075,1,-1
27-08-2006,0,8151,35,-1
27-08-2006,0,8167,1,-1
27-08-2006,0,8751,1,-1
27-08-2006,0,9121,2,-1
27-08-2006,0,9800,6,-1
27-08-2006,0,9829,3,-1
27-08-2006,0,9919,2,-1
27-08-2006,0,13462,25,-1
27-08-2006,0,15270,1,-1
27-08-2006,0,15389,6,-1
27-08-2006,0,15756,1,-1
27-08-2006,0,15833,2,-1
27-08-2006,0,19262,1,-1
27-08-2006,0,19548,1,-1
27-08-2006,0,25620,1,-1
27-08-2006,0,26085,1,-1
27-08-2006,0,27699,1,-1
27-08-2006,0,33287,1,-1
27-08-2006,0,35511,1,-1
27-08-2006,0,39834,1,-1
27-08-2006,2,3,8,1
27-08-2006,2,812,40,1
27-08-2006,2,1312,116,1
27-08-2006,2,3561,11,-1
27-08-2006,2,4134,1,-1
27-08-2006,2,4323,8,-1
27-08-2006,2,5650,12,-1
27-08-2006,2,6478,11,-1
27-08-2006,2,7018,156,-1
27-08-2006,2,7132,142,-1
27-08-2006,2,7377,116,-1
27-08-2006,2,7497,1,-1
27-08-2006,2,8001,1,-1
27-08-2006,2,8151,6,-1
27-08-2006,2,9800,1,-1
27-08-2006,2,9919,1,-1
27-08-2006,2,12129,1,-1
27-08-2006,2,15270,1,-1
27-08-2006,2,15389,8,-1
27-08-2006,2,19306,15,-1
27-08-2006,2,19918,143,-1
27-08-2006,2,33260,8,-1
27-08-2006,2,33650,269,-1
27-08-2006,2,33651,5,-1
